,Year,TRK,Track,Category,Session,Date,Track_Condition,Track_Temp,Air_Temp,Humidity,Position,Points,Rider_Number,Rider_Name,Nationality,Team_Name,Bike,Avg_Speed,Time
961,2009,RSM,GP CINZANO DI SAN MARINO E  RIVIERA DI RIMINI - Misano World Circuit Marco Simoncelli,125cc,RAC,"September,06,2009",Dry,38º,23º,3635%,crash,0.0,29,Andrea IANNONE,ITA,Ongetta Team I.S.P.A.,Aprilia,144.9,1 Lap
962,2009,RSM,GP CINZANO DI SAN MARINO E  RIVIERA DI RIMINI - Misano World Circuit Marco Simoncelli,125cc,RAC,"September,06,2009",Dry,38º,23º,3635%,crash,0.0,44,Pol ESPARGARO,SPA,Derbi Racing Team,Derbi,144.9,1 Lap
963,2009,RSM,GP CINZANO DI SAN MARINO E  RIVIERA DI RIMINI - Misano World Circuit Marco Simoncelli,125cc,RAC,"September,06,2009",Dry,38º,23º,3635%,crash,0.0,71,Tomoyoshi KOYAMA,JPN,Loncin Racing,Loncin,140.7,7 Laps
964,2009,RSM,GP CINZANO DI SAN MARINO E  RIVIERA DI RIMINI - Misano World Circuit Marco Simoncelli,125cc,RAC,"September,06,2009",Dry,38º,23º,3635%,crash,0.0,12,Esteve RABAT,SPA,Blusens Aprilia,Aprilia,143.2,8 Laps
965,2009,RSM,GP CINZANO DI SAN MARINO E  RIVIERA DI RIMINI - Misano World Circuit Marco Simoncelli,125cc,RAC,"September,06,2009",Dry,38º,23º,3635%,crash,0.0,32,Lorenzo SAVADORI,ITA,Fontana Racing,Aprilia,141.4,10 Laps
966,2009,RSM,GP CINZANO DI SAN MARINO E  RIVIERA DI RIMINI - Misano World Circuit Marco Simoncelli,125cc,RAC,"September,06,2009",Dry,38º,23º,3635%,crash,0.0,45,Scott REDDING,GBR,Blusens Aprilia,Aprilia,134.5,18 Laps
967,2009,RSM,GP CINZANO DI SAN MARINO E  RIVIERA DI RIMINI - Misano World Circuit Marco Simoncelli,125cc,RAC,"September,06,2009",Dry,38º,23º,3635%,crash,0.0,33,Sergio GADEA,SPA,Bancaja Aspar Team 125cc,Aprilia,,0 Lap
968,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,MotoGP,RAC,"October,04,2009",Dry,38º,27º,44%,1,25.0,99,Jorge LORENZO,SPA,Fiat Yamaha Team,Yamaha,154.1,45'35.522
969,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,MotoGP,RAC,"October,04,2009",Dry,38º,27º,44%,2,20.0,27,Casey STONER,AUS,Ducati Marlboro Team,Ducati,153.7,+6.294
970,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,MotoGP,RAC,"October,04,2009",Dry,38º,27º,44%,3,16.0,3,Dani PEDROSA,SPA,Repsol Honda Team,Honda,153.5,+9.889
971,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,MotoGP,RAC,"October,04,2009",Dry,38º,27º,44%,4,13.0,46,Valentino ROSSI,ITA,Fiat Yamaha Team,Yamaha,152.8,+23.428
972,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,MotoGP,RAC,"October,04,2009",Dry,38º,27º,44%,5,11.0,5,Colin EDWARDS,USA,Monster Yamaha Tech 3,Yamaha,152.3,+32.652
973,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,MotoGP,RAC,"October,04,2009",Dry,38º,27º,44%,6,10.0,24,Toni ELIAS,SPA,San Carlo Honda Gresini,Honda,152.1,+35.709
974,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,MotoGP,RAC,"October,04,2009",Dry,38º,27º,44%,7,9.0,4,Andrea DOVIZIOSO,ITA,Repsol Honda Team,Honda,152.1,+35.723
975,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,MotoGP,RAC,"October,04,2009",Dry,38º,27º,44%,8,8.0,69,Nicky HAYDEN,USA,Ducati Marlboro Team,Ducati,151.9,+38.830
976,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,MotoGP,RAC,"October,04,2009",Dry,38º,27º,44%,9,7.0,52,James TOSELAND,GBR,Monster Yamaha Tech 3,Yamaha,151.7,+44.093
977,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,MotoGP,RAC,"October,04,2009",Dry,38º,27º,44%,10,6.0,7,Chris VERMEULEN,AUS,Rizla Suzuki MotoGP,Suzuki,151.2,+52.863
978,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,MotoGP,RAC,"October,04,2009",Dry,38º,27º,44%,11,5.0,14,Randy DE PUNIET,FRA,LCR Honda MotoGP,Honda,151.0,+55.698
979,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,MotoGP,RAC,"October,04,2009",Dry,38º,27º,44%,12,4.0,33,Marco MELANDRI,ITA,Hayate Racing Team,Kawasaki,150.6,+1'04.515
980,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,MotoGP,RAC,"October,04,2009",Dry,38º,27º,44%,13,3.0,88,Niccolo CANEPA,ITA,Pramac Racing,Ducati,150.5,+1'04.538
981,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,MotoGP,RAC,"October,04,2009",Dry,38º,27º,44%,14,2.0,41,Gabor TALMACSI,HUN,Scot Racing Team MotoGP,Honda,149.3,+1'27.299
982,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,MotoGP,RAC,"October,04,2009",Dry,38º,27º,44%,crash,0.0,65,Loris CAPIROSSI,ITA,Rizla Suzuki MotoGP,Suzuki,150.3,8 Laps
983,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,MotoGP,RAC,"October,04,2009",Dry,38º,27º,44%,crash,0.0,15,Alex DE ANGELIS,RSM,San Carlo Honda Gresini,Honda,146.0,20 Laps
984,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,MotoGP,RAC,"October,04,2009",Dry,38º,27º,44%,crash,0.0,36,Mika KALLIO,FIN,Pramac Racing,Ducati,151.0,23 Laps
985,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,250cc,RAC,"October,04,2009",Dry,33º,23º,62%,1,25.0,58,Marco SIMONCELLI,ITA,Metis Gilera,Gilera,148.0,44'04.298
986,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,250cc,RAC,"October,04,2009",Dry,33º,23º,62%,2,20.0,63,Mike DI MEGLIO,FRA,Mapfre Aspar Team 250cc,Aprilia,147.7,+5.317
987,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,250cc,RAC,"October,04,2009",Dry,33º,23º,62%,3,16.0,40,Hector BARBERA,SPA,Pepe World Team,Aprilia,147.7,+5.317
988,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,250cc,RAC,"October,04,2009",Dry,33º,23º,62%,4,13.0,4,Hiroshi AOYAMA,JPN,Scot Racing Team 250cc,Honda,147.4,+12.024
989,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,250cc,RAC,"October,04,2009",Dry,33º,23º,62%,5,11.0,16,Jules CLUZEL,FRA,Matteoni Racing,Aprilia,147.2,+14.349
990,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,250cc,RAC,"October,04,2009",Dry,33º,23º,62%,6,10.0,14,Ratthapark WILAIROT,THA,Thai Honda PTT SAG,Honda,147.0,+18.256
991,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,250cc,RAC,"October,04,2009",Dry,33º,23º,62%,7,9.0,12,Thomas LUTHI,SWI,Emmi - Caffe Latte,Aprilia,146.5,+27.631
992,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,250cc,RAC,"October,04,2009",Dry,33º,23º,62%,8,8.0,75,Mattia PASINI,ITA,Team Globalgest,Aprilia,146.1,+34.667
993,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,250cc,RAC,"October,04,2009",Dry,33º,23º,62%,9,7.0,6,Alex DEBON,SPA,Aeropuerto-Castello-Blusens,Aprilia,145.5,+45.410
994,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,250cc,RAC,"October,04,2009",Dry,33º,23º,62%,10,6.0,17,Karel ABRAHAM,CZE,Cardion AB Motoracing,Aprilia,145.5,+45.891
995,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,250cc,RAC,"October,04,2009",Dry,33º,23º,62%,11,5.0,52,Lukas PESEK,CZE,Auto Kelly - CP,Aprilia,145.5,+46.204
996,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,250cc,RAC,"October,04,2009",Dry,33º,23º,62%,12,4.0,73,Shuhei AOYAMA,JPN,Racing Team Germany,Honda,144.9,+57.641
997,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,250cc,RAC,"October,04,2009",Dry,33º,23º,62%,13,3.0,53,Valentin DEBISE,FRA,CIP Moto - GP250,Honda,143.6,+1'21.309
998,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,250cc,RAC,"October,04,2009",Dry,33º,23º,62%,14,2.0,25,Alex BALDOLINI,ITA,WTR San Marino Team,Aprilia,142.9,+1'35.277
999,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,250cc,RAC,"October,04,2009",Dry,33º,23º,62%,15,1.0,7,Axel PONS,SPA,Pepe World Team,Aprilia,141.9,1 Lap
1000,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,250cc,RAC,"October,04,2009",Dry,33º,23º,62%,16,0.0,11,Balazs NEMETH,HUN,Balatonring Team,Aprilia,141.3,1 Lap
1001,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,250cc,RAC,"October,04,2009",Dry,33º,23º,62%,17,0.0,8,Bastien CHESAUX,SWI,Matteoni Racing,Aprilia,140.6,1 Lap
1002,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,250cc,RAC,"October,04,2009",Dry,33º,23º,62%,18,0.0,10,Imre TOTH,HUN,Team Toth Aprilia,Aprilia,137.9,1 Lap
1003,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,250cc,RAC,"October,04,2009",Dry,33º,23º,62%,19,0.0,88,Christopher MORETTI,ITA,Matteoni Racing,Aprilia,133.3,2 Laps
1004,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,250cc,RAC,"October,04,2009",Dry,33º,23º,62%,crash,0.0,56,Vladimir LEONOV,RUS,Viessmann Kiefer Racing,Aprilia,142.0,2 Laps
1005,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,250cc,RAC,"October,04,2009",Dry,33º,23º,62%,crash,0.0,48,Shoya TOMIZAWA,JPN,CIP Moto - GP250,Honda,145.2,14 Laps
1006,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,250cc,RAC,"October,04,2009",Dry,33º,23º,62%,crash,0.0,15,Roberto LOCATELLI,ITA,Metis Gilera,Gilera,145.8,17 Laps
1007,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,250cc,RAC,"October,04,2009",Dry,33º,23º,62%,crash,0.0,35,Raffaele DE ROSA,ITA,Scot Racing Team 250cc,Honda,130.0,19 Laps
1008,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,250cc,RAC,"October,04,2009",Dry,33º,23º,62%,crash,0.0,19,Alvaro BAUTISTA,SPA,Mapfre Aspar Team,Aprilia,145.9,22 Laps
1009,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,250cc,RAC,"October,04,2009",Dry,33º,23º,62%,crash,0.0,55,Hector FAUBEL,SPA,Honda SAG,Honda,144.8,22 Laps
1010,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,1,25.0,44,Pol ESPARGARO,SPA,Derbi Racing Team,Derbi,140.7,41'00.421
1011,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,2,20.0,11,Sandro CORTESE,GER,Ajo Interwetten,Derbi,140.7,+0.394
1012,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,3,16.0,38,Bradley SMITH,GBR,Bancaja Aspar Team 125cc,Aprilia,140.7,+0.581
1013,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,4,13.0,17,Stefan BRADL,GER,Viessmann Kiefer Racing,Aprilia,140.1,+11.048
1014,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,5,11.0,6,Joan OLIVE,SPA,Derbi Racing Team,Derbi,139.8,+16.830
1015,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,6,10.0,33,Sergio GADEA,SPA,Bancaja Aspar Team 125cc,Aprilia,139.8,+17.170
1016,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,7,9.0,12,Esteve RABAT,SPA,Blusens Aprilia,Aprilia,139.8,+17.300
1017,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,8,8.0,77,Dominique AEGERTER,SWI,Ajo Interwetten,Derbi,139.7,+17.546
1018,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,9,7.0,14,Johann ZARCO,FRA,WTR San Marino Team,Aprilia,139.7,+17.666
1019,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,10,6.0,35,Randy KRUMMENACHER,SWI,Degraaf Grand Prix,Aprilia,139.5,+21.378
1020,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,11,5.0,73,Takaaki NAKAGAMI,JPN,Ongetta Team I.S.P.A.,Aprilia,139.2,+26.312
1021,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,12,4.0,60,Julian SIMON,SPA,Bancaja Aspar Team 125cc,Aprilia,139.0,+31.500
1022,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,13,3.0,8,Lorenzo ZANETTI,ITA,Ongetta Team I.S.P.A.,Aprilia,138.8,+34.194
1023,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,14,2.0,94,Jonas FOLGER,GER,Ongetta Team I.S.P.A.,Aprilia,138.8,+35.023
1024,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,15,1.0,39,Luis SALOM,SPA,Jack & Jones Team,Aprilia,137.7,+54.243
1025,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,16,0.0,45,Scott REDDING,GBR,Blusens Aprilia,Aprilia,137.7,+54.332
1026,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,17,0.0,53,Jasper IWEMA,NED,Racing Team Germany,Honda,137.2,+1'02.994
1027,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,18,0.0,42,Alberto MONCAYO,SPA,Andalucia Aprilia,Aprilia,137.2,+1'03.054
1028,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,19,0.0,50,Sturla FAGERHAUG,NOR,Red Bull KTM Moto Sport,KTM,137.2,+1'03.061
1029,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,20,0.0,43,Johnny ROSELL,SPA,Blusens BQR,Aprilia,136.1,+1'24.171
1030,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,21,0.0,70,Jacub JANTULIK,SVK,JJ Racing Team,Aprilia,135.4,+1'37.379
1031,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,22,0.0,10,Luca VITALI,ITA,CBC Corse,Aprilia,134.7,+1'50.590
1032,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,23,0.0,19,Quentin JACQUET,FRA,Matteoni Racing,Aprilia,134.7,+1'50.852
1033,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,24,0.0,31,Jordi DALMAU,SPA,SAG-Castrol,Honda,134.6,1 Lap
1034,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,25,0.0,21,Jakub KORNFEIL,CZE,Loncin Racing,Loncin,131.2,1 Lap
1035,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,crash,0.0,99,Danny WEBB,GBR,Degraaf Grand Prix,Aprilia,139.7,1 Lap
1036,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,crash,0.0,88,Michael RANSEDER,AUT,CBC Corse,Aprilia,138.5,6 Laps
1037,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,crash,0.0,87,Luca MARCONI,ITA,CBC Corse,Aprilia,135.1,10 Laps
1038,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,crash,0.0,93,Marc MARQUEZ,SPA,Red Bull KTM Moto Sport,KTM,140.7,11 Laps
1039,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,crash,0.0,24,Simone CORSI,ITA,Fontana Racing,Aprilia,140.3,14 Laps
1040,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,crash,0.0,18,Nicolas TEROL,SPA,Jack & Jones Team,Aprilia,131.8,15 Laps
1041,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,crash,0.0,7,Efren VAZQUEZ,SPA,Derbi Racing Team,Derbi,139.6,16 Laps
1042,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,crash,0.0,16,Cameron BEAUBIER,USA,Red Bull KTM Moto Sport,KTM,135.8,19 Laps
1043,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,crash,0.0,71,Tomoyoshi KOYAMA,JPN,Loncin Racing,Loncin,118.7,20 Laps
1044,2009,POR,bwin.com GRANDE PREMIO DE PORTUGAL - Estoril Circuit,125cc,RAC,"October,04,2009",Dry,39º,26º,41%,crash,0.0,29,Andrea IANNONE,ITA,Ongetta Team I.S.P.A.,Aprilia,136.4,21 Laps
1045,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,MotoGP,RAC,"October,18,2009",Dry,31º,16º,45%,1,25.0,27,Casey STONER,AUS,Ducati Marlboro Team,Ducati,176.0,40'56.651
1046,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,MotoGP,RAC,"October,18,2009",Dry,31º,16º,45%,2,20.0,46,Valentino ROSSI,ITA,Fiat Yamaha Team,Yamaha,175.9,+1.935
1047,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,MotoGP,RAC,"October,18,2009",Dry,31º,16º,45%,3,16.0,3,Dani PEDROSA,SPA,Repsol Honda Team,Honda,174.4,+22.618
1048,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,MotoGP,RAC,"October,18,2009",Dry,31º,16º,45%,4,13.0,15,Alex DE ANGELIS,RSM,San Carlo Honda Gresini,Honda,173.7,+32.702
1049,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,MotoGP,RAC,"October,18,2009",Dry,31º,16º,45%,5,11.0,5,Colin EDWARDS,USA,Monster Yamaha Tech 3,Yamaha,173.5,+35.885
1050,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,MotoGP,RAC,"October,18,2009",Dry,31º,16º,45%,6,10.0,4,Andrea DOVIZIOSO,ITA,Repsol Honda Team,Honda,173.3,+38.482
1051,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,MotoGP,RAC,"October,18,2009",Dry,31º,16º,45%,7,9.0,33,Marco MELANDRI,ITA,Hayate Racing Team,Kawasaki,172.9,+44.461
1052,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,MotoGP,RAC,"October,18,2009",Dry,31º,16º,45%,8,8.0,14,Randy DE PUNIET,FRA,LCR Honda MotoGP,Honda,172.8,+44.941
1053,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,MotoGP,RAC,"October,18,2009",Dry,31º,16º,45%,9,7.0,36,Mika KALLIO,FIN,Pramac Racing,Ducati,172.2,+54.345
1054,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,MotoGP,RAC,"October,18,2009",Dry,31º,16º,45%,10,6.0,24,Toni ELIAS,SPA,San Carlo Honda Gresini,Honda,171.7,+1'01.205
1055,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,MotoGP,RAC,"October,18,2009",Dry,31º,16º,45%,11,5.0,7,Chris VERMEULEN,AUS,Rizla Suzuki MotoGP,Suzuki,171.4,+1'05.417
1056,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,MotoGP,RAC,"October,18,2009",Dry,31º,16º,45%,12,4.0,65,Loris CAPIROSSI,ITA,Rizla Suzuki MotoGP,Suzuki,171.4,+1'05.950
1057,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,MotoGP,RAC,"October,18,2009",Dry,31º,16º,45%,13,3.0,41,Gabor TALMACSI,HUN,Scot Racing Team MotoGP,Honda,170.6,+1'17.951
1058,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,MotoGP,RAC,"October,18,2009",Dry,31º,16º,45%,14,2.0,52,James TOSELAND,GBR,Monster Yamaha Tech 3,Yamaha,170.6,+1'17.985
1059,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,MotoGP,RAC,"October,18,2009",Dry,31º,16º,45%,15,1.0,69,Nicky HAYDEN,USA,Ducati Marlboro Team,Ducati,167.4,1 Lap
1060,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,MotoGP,RAC,"October,18,2009",Dry,31º,16º,45%,crash,0.0,99,Jorge LORENZO,SPA,Fiat Yamaha Team,Yamaha,,0 Lap
1061,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,250cc,RAC,"October,18,2009",Dry,26º,14º,45%,1,25.0,58,Marco SIMONCELLI,ITA,Metis Gilera,Gilera,169.8,28'17.403
1062,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,250cc,RAC,"October,18,2009",Dry,26º,14º,45%,2,20.0,40,Hector BARBERA,SPA,Pepe World Team,Aprilia,169.6,+2.434
1063,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,250cc,RAC,"October,18,2009",Dry,26º,14º,45%,3,16.0,35,Raffaele DE ROSA,ITA,Scot Racing Team 250cc,Honda,169.5,+2.604
1064,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,250cc,RAC,"October,18,2009",Dry,26º,14º,45%,4,13.0,16,Jules CLUZEL,FRA,Matteoni Racing,Aprilia,168.6,+12.118
1065,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,250cc,RAC,"October,18,2009",Dry,26º,14º,45%,5,11.0,63,Mike DI MEGLIO,FRA,Mapfre Aspar Team 250cc,Aprilia,168.6,+12.192
1066,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,250cc,RAC,"October,18,2009",Dry,26º,14º,45%,6,10.0,17,Karel ABRAHAM,CZE,Cardion AB Motoracing,Aprilia,168.6,+12.413
1067,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,250cc,RAC,"October,18,2009",Dry,26º,14º,45%,7,9.0,4,Hiroshi AOYAMA,JPN,Scot Racing Team 250cc,Honda,168.6,+12.455
1068,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,250cc,RAC,"October,18,2009",Dry,26º,14º,45%,8,8.0,55,Hector FAUBEL,SPA,Honda SAG,Honda,168.5,+13.112
1069,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,250cc,RAC,"October,18,2009",Dry,26º,14º,45%,9,7.0,14,Ratthapark WILAIROT,THA,Thai Honda PTT SAG,Honda,168.5,+13.560
1070,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,250cc,RAC,"October,18,2009",Dry,26º,14º,45%,10,6.0,19,Alvaro BAUTISTA,SPA,Mapfre Aspar Team,Aprilia,167.1,+27.779
1071,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,250cc,RAC,"October,18,2009",Dry,26º,14º,45%,11,5.0,12,Thomas LUTHI,SWI,Emmi - Caffe Latte,Aprilia,167.0,+28.222
1072,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,250cc,RAC,"October,18,2009",Dry,26º,14º,45%,12,4.0,52,Lukas PESEK,CZE,Auto Kelly - CP,Aprilia,167.0,+28.657
1073,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,250cc,RAC,"October,18,2009",Dry,26º,14º,45%,13,3.0,6,Alex DEBON,SPA,Aeropuerto-Castello-Blusens,Aprilia,166.5,+33.892
1074,2009,AUS,Iveco AUSTRALIAN GRAND PRIX - Phillip Island,250cc,RAC,"October,18,2009",Dry,26º,14º,45%,14,2.0,73,Shuhei AOYAMA,JPN,Racing Team Germany,Honda,166.0,+38.779
